,measure_name,ensemble_name,results
275,probabilistic_weighted-f1_score-num_gurus-2,batch_train_acc-std,"[0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0156, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0078, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0625, 0.0312, 0.0039, 0.1211, 0.1211, 0.0547, 0.0781, 0.0508, 0.043, 0.0039, 0.0859, 0.0664, 0.0195, 0.0, 0.0352, 0.0117, 0.0195, 0.0039, 0.0312, 0.0117, 0.0039, 0.0039, 0.0039, 0.0195, 0.0156, 0.0039, 0.0195, 0.0156, 0.0195, 0.0156, 0.0117, 0.0312, 0.0352, 0.0117, 0.0234, 0.0078, 0.0039, 0.0117, 0.0078, 0.0, 0.0039, 0.0117, 0.0, 0.0234, 0.0195, 0.0117, 0.0, 0.0, 0.0078, 0.0117, 0.0078, 0.0078, 0.0195, 0.0156, 0.0117, 0.0078, 0.0078, 0.0195, 0.0039, 0.0039, 0.0039, 0.0117, 0.0039, 0.0078, 0.0234, 0.0078, 0.0156, 0.0195, 0.0117, 0.0156, 0.0078, 0.0039, 0.0195, 0.0078, 0.0156, 0.0039, 0.0, 0.0156, 0.0039, 0.0156, 0.0078, 0.0039, 0.0039, 0.0039, 0.0039, 0.0156, 0.0263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469, 0.0, 0.0898, 0.168, 0.1836, 0.0156, 0.0664, 0.0352, 0.0508, 0.0039, 0.0352, 0.0, 0.0078, 0.0273, 0.0, 0.0078, 0.0, 0.0039, 0.0117, 0.0156, 0.0039, 0.0078, 0.0039, 0.0, 0.0039, 0.0234, 0.0117, 0.0117, 0.0117, 0.0312, 0.0, 0.0039, 0.0078, 0.0, 0.0195, 0.0039, 0.0078, 0.0078, 0.0039, 0.0273, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0117, 0.0117, 0.0078, 0.0078, 0.0156, 0.0117, 0.0039, 0.0039, 0.0117, 0.0078, 0.0039, 0.0156, 0.0039, 0.0078, 0.0117, 0.0, 0.0, 0.0117, 0.0039, 0.0078, 0.0117, 0.0078, 0.0117, 0.0117, 0.0117, 0.0, 0.1836, 0.0312, 0.0156, 0.2656, 0.1836, 0.125, 0.0977, 0.0586, 0.0197, 0.0, 0.0, 0.0, 0.0, 0.1016, 0.0078, 0.0, 0.0664, 0.0195, 0.1992, 0.2539, 0.0586, 0.0469, 0.0586, 0.0391, 0.0469, 0.1641, 0.1094, 0.1016, 0.0234, 0.0352, 0.0039, 0.0039, 0.0117, 0.0039, 0.0234, 0.0156, 0.0, 0.0039, 0.0039, 0.0117, 0.0, 0.0117, 0.0078, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0312, 0.1289, 0.0938, 0.0234, 0.207, 0.0039, 0.0312, 0.0391, 0.0078, 0.0078, 0.0195, 0.1758, 0.0, 0.2266, 0.1992, 0.0078, 0.0039, 0.0391, 0.1328, 0.0234, 0.0117, 0.0039, 0.0039, 0.0117, 0.0898, 0.043, 0.0352, 0.0039, 0.0078, 0.0039, 0.0156, 0.0156, 0.0195, 0.0273, 0.0156, 0.0156, 0.0039, 0.0273, 0.0078, 0.0234, 0.0, 0.0078, 0.0156, 0.0078, 0.0078, 0.0117, 0.0039, 0.0078, 0.0195, 0.0156, 0.0156, 0.0117, 0.0, 0.0078, 0.0078, 0.0039, 0.0, 0.0078, 0.0039, 0.0117, 0.0273, 0.0273, 0.0156, 0.0078, 0.0039, 0.0078, 0.0273, 0.0039, 0.0117, 0.0039, 0.0195, 0.0039, 0.0156, 0.0, 0.0039, 0.0078, 0.0195, 0.0156, 0.0, 0.0039, 0.0078, 0.0039, 0.0078, 0.0, 0.0, 0.0]"
276,probabilistic_weighted-f1_score-num_gurus-2,experience_test_acc-mean,"[0.0, 0.0, 0.2738, 0.6426, 0.7635]"
277,probabilistic_weighted-f1_score-num_gurus-2,experience_test_acc-std,"[0.0, 0.0, 0.2704, 0.0368, 0.063]"
278,probabilistic_weighted-f1_score-num_gurus-2,experience_train_acc-mean,"[0.9971, 0.8214, 0.838, 0.8475, 0.8015]"
279,probabilistic_weighted-f1_score-num_gurus-2,experience_train_acc-std,"[0.0002, 0.0029, 0.0171, 0.0016, 0.0119]"
280,probabilistic_weighted-f1_score-num_gurus-3,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7852, 0.793, 0.7578, 0.8086, 0.7461, 0.7578, 0.7578, 0.7695, 0.7305, 0.7695, 0.7812, 0.7734, 0.7773, 0.7305, 0.8008, 0.7955, 0.6836, 0.6641, 0.6328, 0.6523, 0.6523, 0.6953, 0.6719, 0.7188, 0.707, 0.6211, 0.625, 0.6562, 0.6719, 0.7305, 0.6641, 0.6429]"
281,probabilistic_weighted-f1_score-num_gurus-3,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1836, 0.1992, 0.2031, 0.1523, 0.1992, 0.1719, 0.2344, 0.1992, 0.2305, 0.1992, 0.2031, 0.1953, 0.1914, 0.2305, 0.168, 0.1742, 0.1758, 0.2188, 0.2188, 0.1836, 0.2227, 0.2109, 0.1875, 0.1719, 0.1367, 0.1836, 0.1641, 0.2344, 0.1953, 0.1914, 0.2344, 0.2143]"
282,probabilistic_weighted-f1_score-num_gurus-3,batch_train_acc-mean,"[1.0, 0.9922, 0.9883, 0.9961, 0.9922, 0.9961, 0.9961, 0.9961, 1.0, 0.9922, 0.9961, 0.9961, 0.9922, 0.9922, 0.9961, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9922, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9961, 0.9961, 0.9922, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9883, 0.9961, 1.0, 0.9961, 0.9922, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.9959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1055, 0.3359, 0.5078, 0.6953, 0.7656, 0.8086, 0.8242, 0.875, 0.8867, 0.8984, 0.875, 0.9414, 0.9414, 0.9453, 0.9453, 0.9297, 0.9375, 0.9453, 0.9492, 0.9336, 0.918, 0.9141, 0.9531, 0.9453, 0.9531, 0.9453, 0.9414, 0.9336, 0.9648, 0.957, 0.9688, 0.9453, 0.9492, 0.9531, 0.9609, 0.9609, 0.9648, 0.9492, 0.9297, 0.9492, 0.9414, 0.9414, 0.9453, 0.9609, 0.9609, 0.9766, 0.9609, 0.9648, 0.9453, 0.9375, 0.9609, 0.9531, 0.9375, 0.9727, 0.9648, 0.9453, 0.9648, 0.9453, 0.9766, 0.9727, 0.9766, 0.9648, 0.9609, 0.9453, 0.9688, 0.957, 0.9609, 0.9609, 0.9609, 0.9609, 0.9727, 0.9453, 0.9414, 0.9609, 0.9766, 0.957, 0.9727, 0.9844, 0.9688, 0.9531, 0.957, 0.9805, 0.9531, 0.9727, 0.9805, 0.9805, 0.9688, 0.9737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0547, 0.2617, 0.5898, 0.7461, 0.7734, 0.8867, 0.8789, 0.9609, 0.9648, 0.8633, 0.9414, 0.9414, 0.9297, 0.9141, 0.9453, 0.9336, 0.957, 0.957, 0.9609, 0.9648, 0.9531, 0.9688, 0.9688, 0.9766, 0.9609, 0.9375, 0.9609, 0.9688, 0.957, 0.9414, 0.9688, 0.9766, 0.9805, 0.9531, 0.957, 0.9688, 0.9766, 0.957, 0.9688, 0.9609, 0.9766, 0.9883, 0.9883, 0.9727, 0.9609, 0.9609, 0.9688, 0.9805, 0.9922, 0.9766, 0.9805, 0.9766, 0.9961, 0.9688, 0.9805, 0.9727, 0.9727, 0.9922, 0.9766, 0.9805, 0.9805, 0.9727, 0.9727, 0.9883, 0.9844, 0.9844, 0.9922, 0.9727, 0.9648, 0.9805, 0.9961, 0.9961, 0.9961, 0.9844, 0.9922, 0.9805, 0.9805, 0.9961, 0.9844, 0.9961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0664, 0.1406, 0.3594, 0.4688, 0.8906, 0.9062, 0.9336, 0.8984, 0.9531, 0.9258, 0.9727, 0.9648, 0.9766, 0.9766, 0.9805, 0.9883, 0.9883, 0.9883, 1.0, 0.9883, 0.9961, 0.9961, 1.0, 0.9805, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 0.9961, 0.9883, 0.9961, 1.0, 1.0, 0.9883, 0.9922, 0.9922, 0.9844, 1.0, 0.9961, 1.0, 0.9961, 0.9961, 0.9961, 0.9922, 0.9883, 0.9883, 0.9961, 1.0, 0.9883, 0.9922, 0.9961, 0.9922, 0.9961, 0.9922, 0.9844, 1.0, 0.9922, 0.9922, 0.9922, 0.9883, 1.0, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0195, 0.1172, 0.7266, 0.7656, 0.7539, 0.8125, 0.8164, 0.832, 0.8867, 0.8125, 0.8633, 0.8984, 0.8867, 0.918, 0.9141, 0.9102, 0.918, 0.9492, 0.9492, 0.9414, 0.9531, 0.9336, 0.9219, 0.918, 0.9297, 0.957, 0.9414, 0.9375, 0.9453, 0.9609, 0.9492, 0.9453, 0.957, 0.957, 0.9492, 0.9492, 0.9688, 0.9453, 0.9766, 0.9531, 0.9688, 0.9414, 0.9609, 0.9414, 0.9766, 0.9766, 0.9844, 0.957, 0.9727, 0.9453, 0.9727, 0.9453, 0.9727, 0.957, 0.9766, 0.9688, 0.9492, 0.9648, 0.9688, 0.9688, 0.9805, 0.9688, 0.9688, 0.9805, 0.957, 0.957, 0.9844, 0.957, 0.9766, 0.9766, 0.9766, 0.9688, 0.9766, 0.9609, 0.9922, 0.9727, 0.9766, 0.9727, 0.9844, 0.9805, 1.0]"
283,probabilistic_weighted-f1_score-num_gurus-3,batch_train_acc-std,"[0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0156, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0078, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1055, 0.1562, 0.0703, 0.0625, 0.0781, 0.0898, 0.0664, 0.0234, 0.0039, 0.0078, 0.0234, 0.0117, 0.0117, 0.0078, 0.0312, 0.0078, 0.0078, 0.0156, 0.0117, 0.0117, 0.0352, 0.0, 0.0234, 0.0078, 0.0156, 0.0, 0.0039, 0.0117, 0.0039, 0.0117, 0.0156, 0.0078, 0.0195, 0.0234, 0.0078, 0.0156, 0.0195, 0.0117, 0.0, 0.0117, 0.0039, 0.0039, 0.0078, 0.0, 0.0312, 0.0156, 0.0078, 0.0039, 0.0, 0.0156, 0.0078, 0.0156, 0.0156, 0.0195, 0.0195, 0.0, 0.0117, 0.0156, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0273, 0.0078, 0.0078, 0.0234, 0.0156, 0.0039, 0.0156, 0.0117, 0.0156, 0.0078, 0.0117, 0.0039, 0.0, 0.0078, 0.0078, 0.0117, 0.0117, 0.0078, 0.0039, 0.0039, 0.0039, 0.0156, 0.0263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0547, 0.0742, 0.1992, 0.1914, 0.0156, 0.0352, 0.0508, 0.0078, 0.0039, 0.0664, 0.0352, 0.0195, 0.0, 0.0156, 0.0156, 0.0273, 0.0117, 0.0195, 0.0234, 0.0117, 0.0078, 0.0, 0.0, 0.0, 0.0156, 0.0234, 0.0078, 0.0, 0.0117, 0.0195, 0.0, 0.0156, 0.0117, 0.0078, 0.0195, 0.0078, 0.0078, 0.0039, 0.0078, 0.0312, 0.0078, 0.0039, 0.0039, 0.0117, 0.0078, 0.0078, 0.0156, 0.0039, 0.0078, 0.0156, 0.0117, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0117, 0.0078, 0.0078, 0.0039, 0.0039, 0.0039, 0.0195, 0.0039, 0.0078, 0.0078, 0.0078, 0.0117, 0.0117, 0.0039, 0.0039, 0.0039, 0.0039, 0.0156, 0.0, 0.0117, 0.0117, 0.0039, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0586, 0.1016, 0.0859, 0.2109, 0.0234, 0.0625, 0.0117, 0.0781, 0.0234, 0.0352, 0.0117, 0.0273, 0.0234, 0.0078, 0.0195, 0.0117, 0.0039, 0.0117, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0117, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0156, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0078, 0.0, 0.0, 0.0078, 0.0078, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0195, 0.0469, 0.1641, 0.1094, 0.1289, 0.1094, 0.082, 0.1367, 0.0586, 0.0391, 0.0195, 0.0625, 0.0352, 0.0508, 0.0, 0.0039, 0.0195, 0.0039, 0.0273, 0.0117, 0.0078, 0.0352, 0.0078, 0.0039, 0.0, 0.0195, 0.0195, 0.0078, 0.0312, 0.0, 0.0039, 0.0156, 0.0273, 0.0039, 0.0273, 0.0039, 0.0, 0.0078, 0.0156, 0.0156, 0.0078, 0.0039, 0.0156, 0.0039, 0.0156, 0.0, 0.0, 0.0039, 0.0039, 0.0156, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0312, 0.0273, 0.0195, 0.0156, 0.0078, 0.0039, 0.0156, 0.0156, 0.0117, 0.0039, 0.0117, 0.0, 0.0195, 0.0, 0.0078, 0.0234, 0.0234, 0.0156, 0.0, 0.0078, 0.0117, 0.0078, 0.0039, 0.0, 0.0039, 0.0]"
284,probabilistic_weighted-f1_score-num_gurus-3,experience_test_acc-mean,"[0.0, 0.0, 0.0, 0.7709, 0.6681]"
285,probabilistic_weighted-f1_score-num_gurus-3,experience_test_acc-std,"[0.0, 0.0, 0.0, 0.1959, 0.1965]"
286,probabilistic_weighted-f1_score-num_gurus-3,experience_train_acc-mean,"[0.9969, 0.8542, 0.8517, 0.8647, 0.7998]"
287,probabilistic_weighted-f1_score-num_gurus-3,experience_train_acc-std,"[0.0001, 0.0005, 0.0067, 0.0014, 0.0081]"
288,probabilistic_weighted-f1_score-num_gurus-4,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9727, 0.9805, 0.957, 0.9648, 0.9414, 0.9531, 0.9609, 0.9805, 0.9805, 0.9805, 0.9805, 0.9531, 0.9648, 0.9492, 0.9648, 0.9697, 0.6172, 0.5781, 0.5859, 0.6133, 0.5781, 0.6367, 0.5977, 0.6797, 0.6484, 0.5703, 0.5977, 0.6094, 0.6602, 0.6523, 0.6367, 0.5556]"
289,probabilistic_weighted-f1_score-num_gurus-4,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0117, 0.0117, 0.0039, 0.0117, 0.0078, 0.0391, 0.0039, 0.0039, 0.0039, 0.0117, 0.0156, 0.0039, 0.0039, 0.0039, 0.0152, 0.0469, 0.0156, 0.0547, 0.0117, 0.0703, 0.082, 0.0586, 0.0625, 0.0312, 0.0312, 0.0273, 0.0625, 0.043, 0.0195, 0.0586, 0.0159]"
290,probabilistic_weighted-f1_score-num_gurus-4,batch_train_acc-mean,"[1.0, 0.9922, 0.9883, 0.9922, 0.9766, 0.9961, 0.9961, 0.9961, 1.0, 0.9922, 0.9961, 0.9961, 0.9922, 0.9922, 0.9961, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9922, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9961, 0.9961, 0.9922, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 0.9922, 1.0, 1.0, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.168, 0.3164, 0.4297, 0.5898, 0.7969, 0.8125, 0.8516, 0.8789, 0.8555, 0.8828, 0.8594, 0.9258, 0.9258, 0.9297, 0.9375, 0.9141, 0.9414, 0.9414, 0.9492, 0.9414, 0.9062, 0.9062, 0.9492, 0.9492, 0.9492, 0.9336, 0.957, 0.9297, 0.957, 0.957, 0.9648, 0.9336, 0.957, 0.9531, 0.9648, 0.9609, 0.9609, 0.9453, 0.9336, 0.9609, 0.9414, 0.9453, 0.9492, 0.957, 0.957, 0.9766, 0.9648, 0.9727, 0.9531, 0.9375, 0.9648, 0.957, 0.9414, 0.9688, 0.9648, 0.9492, 0.9766, 0.9414, 0.9766, 0.9727, 0.9727, 0.9688, 0.957, 0.9453, 0.9648, 0.9609, 0.9688, 0.9688, 0.9648, 0.9648, 0.9648, 0.9375, 0.9375, 0.9609, 0.9766, 0.957, 0.9766, 0.9844, 0.9688, 0.9609, 0.957, 0.9883, 0.957, 0.9688, 0.9805, 0.9805, 0.9688, 0.9825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043, 0.168, 0.543, 0.6641, 0.8125, 0.8477, 0.9219, 0.9453, 0.9062, 0.9062, 0.9219, 0.9492, 0.9453, 0.8945, 0.9492, 0.9453, 0.9609, 0.9688, 0.9531, 0.957, 0.957, 0.9531, 0.9648, 0.9727, 0.9648, 0.9492, 0.9648, 0.9766, 0.9688, 0.9492, 0.9727, 0.9766, 0.9805, 0.957, 0.9609, 0.9727, 0.9766, 0.957, 0.9727, 0.9688, 0.9844, 0.9844, 0.9922, 0.9648, 0.9727, 0.9688, 0.9727, 0.9805, 0.9922, 0.9805, 0.9805, 0.9766, 0.9922, 0.9727, 0.9805, 0.9766, 0.9766, 0.9922, 0.9805, 0.9844, 0.9766, 0.9727, 0.9766, 0.9805, 0.9883, 0.9766, 0.9922, 0.9727, 0.9766, 0.9805, 1.0, 0.9961, 0.9961, 0.9844, 0.9922, 0.9805, 0.9805, 0.9961, 0.9844, 0.9961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.1758, 0.3359, 0.6133, 0.6914, 0.7539, 0.9062, 0.8789, 0.9414, 0.9727, 0.9883, 0.9922, 0.9648, 0.9766, 0.9922, 0.9961, 0.9766, 0.9844, 0.9883, 1.0, 0.9844, 0.9844, 0.9922, 1.0, 0.9883, 1.0, 0.9961, 0.9883, 0.9961, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 0.9922, 0.9922, 0.9961, 0.9922, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 0.9883, 0.9883, 0.9961, 1.0, 0.9844, 0.9922, 0.9961, 0.9922, 0.9961, 0.9922, 0.9844, 1.0, 0.9922, 0.9922, 0.9883, 0.9922, 1.0, 0.9922, 0.9961, 0.9883, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 0.9922, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.1367, 0.4258, 0.6172, 0.5664, 0.6484, 0.5195, 0.5273, 0.6133, 0.5117, 0.6094, 0.6406, 0.6758, 0.7656, 0.8516, 0.707, 0.9141, 0.9414, 0.9023, 0.7422, 0.8359, 0.9453, 0.9141, 0.9258, 0.9414, 0.9336, 0.9297, 0.9414, 0.9688, 0.9414, 0.9414, 0.9492, 0.9453, 0.9414, 0.9453, 0.9609, 0.9375, 0.9688, 0.9336, 0.9609, 0.9336, 0.9453, 0.9297, 0.9727, 0.9688, 0.9766, 0.9609, 0.9688, 0.9414, 0.9648, 0.9492, 0.9727, 0.9492, 0.9766, 0.9648, 0.9492, 0.9688, 0.9805, 0.9648, 0.9648, 0.9609, 0.9531, 0.9766, 0.957, 0.957, 0.9766, 0.957, 0.9766, 0.9648, 0.9805, 0.9648, 0.9648, 0.957, 0.9805, 0.9727, 0.9766, 0.9727, 0.9844, 0.9688, 1.0]"
